Image,ImageNumber,HighReferenceImage,Pipeline,Parameter,EdgeDetector,EdgeCount,EdgeDensity,ComponentCount,SmallComponentPercent,SignificantComponentPercent,JaccardToHigh,EdgeCountRatioToOriginal,Comment
79_low.png,79,79_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,8363,3.48458333333333,647,63.8330757341577,9.73724884080371,0.681214606522164,0.98830063814701,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.681)."
79_low.png,79,79_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,7583,3.15958333333333,501,55.688622754491,10.5788423153693,0.339226069246436,0.896123847790121,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.339)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,8051,3.35458333333333,648,66.0493827160494,9.41358024691358,0.560694175205391,0.951429922004254,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.561)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,7944,3.31,623,68.2182985553772,9.63081861958267,0.560323209807746,0.938785157173245,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.560)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,7933,3.30541666666667,616,65.9090909090909,10.3896103896104,0.564386880357808,0.937485228078468,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.564)."
79_low.png,79,79_high.png,Original low-light,"",Canny,12823,5.34291666666667,206,15.5339805825243,38.8349514563107,0.594905459238063,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.595)."
79_low.png,79,79_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,14697,6.12375,309,21.0355987055016,36.8932038834951,0.654562332769071,1.14614364813226,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.655)."
79_low.png,79,79_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,18097,7.54041666666667,402,19.1542288557214,37.8109452736318,0.471872816212439,1.41129220931139,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.472)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,20675,8.61458333333333,510,25.6862745098039,33.7254901960784,0.447241393066582,1.61233720658192,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται πολύ, οπότε αποκαλύπτονται λεπτομέρειες αλλά πιθανόν ενισχύεται και θόρυβος. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.447)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,21861,9.10875,557,24.9551166965889,33.572710951526,0.439815526518063,1.70482726351088,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται πολύ, οπότε αποκαλύπτονται λεπτομέρειες αλλά πιθανόν ενισχύεται και θόρυβος. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.440)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,17388,7.245,418,27.2727272727273,33.4928229665072,0.49429296131896,1.35600093581845,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.494)."
111_low.png,111,111_high.png,Original low-light,"",Sobel,5523,2.30125,436,61.9266055045872,13.0733944954128,0.477055214723926,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.477)."
111_low.png,111,111_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,6193,2.58041666666667,567,65.0793650793651,11.2874779541446,0.536638452237001,1.12131088176716,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.537)."
111_low.png,111,111_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,5951,2.47958333333333,448,56.9196428571429,13.3928571428571,0.428440472098086,1.07749411551693,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.428)."
111_low.png,111,111_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,6900,2.875,871,71.5269804822044,7.34787600459242,0.405300649486696,1.24932102118414,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.405)."
111_low.png,111,111_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,6705,2.79375,809,70.4573547589617,7.91100123609394,0.403546023994055,1.21401412275937,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.404)."
111_low.png,111,111_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,6511,2.71291666666667,761,68.988173455979,7.88436268068331,0.414485829080248,1.17888828535216,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.414)."
111_low.png,111,111_high.png,Original low-light,"",Canny,15433,6.43041666666667,350,20,50.5714285714286,0.49419792053472,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.494)."
111_low.png,111,111_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,17295,7.20625,445,22.6966292134831,44.4943820224719,0.525467007122699,1.12065055400765,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.525)."
111_low.png,111,111_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,17911,7.46291666666667,471,23.5668789808917,43.312101910828,0.454236577181208,1.16056502300266,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.454)."
111_low.png,111,111_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,21511,8.96291666666667,629,27.027027027027,37.5198728139905,0.408035615732735,1.39383140024623,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.408)."
111_low.png,111,111_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,21480,8.95,655,24.7328244274809,37.4045801526718,0.408968642912414,1.39182271755329,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.409)."
111_low.png,111,111_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,19069,7.94541666666667,569,26.0105448154657,37.2583479789104,0.445569722401549,1.235599041016,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.446)."
146_low.png,146,146_high.png,Original low-light,"",Sobel,12666,5.2775,592,52.7027027027027,14.1891891891892,0.598623128907977,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.599)."
146_low.png,146,146_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,12538,5.22416666666667,770,60.3896103896104,11.038961038961,0.649721585325909,0.989894204958156,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.650)."
146_low.png,146,146_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,8943,3.72625,589,55.1782682512733,16.1290322580645,0.279288888888889,0.706063477025107,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μειώνεται, πιθανώς επειδή η επεξεργασία εξομαλύνει λεπτομέρειες. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.279)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,12134,5.05583333333333,1704,77.6408450704225,4.81220657276995,0.525612609284571,0.957997789357335,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.526)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,11517,4.79875,1471,75.7987763426241,5.71040108769544,0.536045772409409,0.909284699194694,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.536)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,11294,4.70583333333333,1390,74.4604316546763,5.97122302158273,0.530430891190385,0.891678509395231,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.530)."
146_low.png,146,146_high.png,Original low-light,"",Canny,19066,7.94416666666667,363,38.2920110192837,34.9862258953168,0.639500702935287,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.640)."
146_low.png,146,146_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,19376,8.07333333333333,350,35.1428571428571,38,0.691623424759081,1.01625930976608,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.692)."
146_low.png,146,146_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,18292,7.62166666666667,407,33.6609336609337,35.6265356265356,0.5084,0.959404174971153,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.508)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,24146,10.0608333333333,609,33.3333333333333,30.0492610837438,0.507613510520487,1.26644288261827,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.508)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,23968,9.98666666666667,509,27.7013752455796,34.5776031434185,0.493442566520946,1.25710689184937,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.493)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,25085,10.4520833333333,571,32.0490367775832,30.4728546409807,0.480718682415571,1.31569285639358,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.481)."
179_low.png,179,179_high.png,Original low-light,"",Sobel,8920,3.71666666666667,1275,69.8823529411765,5.96078431372549,0.686150302332278,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.686)."
179_low.png,179,179_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,9170,3.82083333333333,1370,71.4598540145985,5.54744525547445,0.637683823529412,1.0280269058296,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.638)."
179_low.png,179,179_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,7769,3.23708333333333,903,62.7906976744186,8.19490586932447,0.390917563331356,0.870964125560538,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.391)."
179_low.png,179,179_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,9090,3.7875,1222,68.657937806874,6.95581014729951,0.505005939249958,1.01905829596413,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.505)."
179_low.png,179,179_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,9087,3.78625,1234,67.8282009724473,6.88816855753647,0.518277544730759,1.01872197309417,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.518)."
179_low.png,179,179_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,9125,3.80208333333333,1272,69.1823899371069,6.36792452830189,0.522312633832976,1.02298206278027,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.522)."
179_low.png,179,179_high.png,Original low-light,"",Canny,25253,10.5220833333333,786,26.0814249363868,36.5139949109415,0.603668023967954,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.604)."
179_low.png,179,179_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,27229,11.3454166666667,881,27.2417707150965,34.3927355278093,0.582535547255093,1.07824812893518,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.583)."
179_low.png,179,179_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,23556,9.815,692,24.8554913294798,39.1618497109827,0.464167136503164,0.932800063358809,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.464)."
179_low.png,179,179_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,24984,10.41,865,29.9421965317919,32.2543352601156,0.490916406177463,0.989347800261355,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.491)."
179_low.png,179,179_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,24855,10.35625,871,30.0803673938002,31.8025258323766,0.500530951339871,0.98423949629747,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.501)."
179_low.png,179,179_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,22639,9.43291666666667,736,27.8532608695652,34.1032608695652,0.494082743781176,0.896487546034135,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.494)."
493_low.png,493,493_high.png,Original low-light,"",Sobel,9046,3.76916666666667,1307,75.1338944146901,5.12624330527927,0.245120374361185,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.245)."
493_low.png,493,493_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,10348,4.31166666666667,1627,75.7836508912108,4.67117393976644,0.267086595631954,1.14393101923502,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.267)."
