Image,ImageNumber,HighReferenceImage,Pipeline,Parameter,MSEToHigh,PSNRToHigh,MeanBrightness,StdContrast,MichelsonContrast,EntropyValue,Comment
547_low.png,547,547_high.png,Original low-light,"",0.126543129437396,8.97761429552964,0.0620225796112242,0.0307095840099245,0.999999999999998,4.91287827823775,"Αρχική low-light εικόνα για βάση σύγκρισης. Το PSNR είναι χαμηλό (8.98 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0620, τυπική απόκλιση 0.0307, Michelson 1.0000, entropy 4.9129. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
547_low.png,547,547_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",0.00699841501132045,21.5500030709715,0.458898366998235,0.157277361486075,1,7.21147084557607,"Το PSNR είναι σχετικά καλό (21.55 dB), άρα το αποτέλεσμα βρίσκεται κοντά στη φωτεινή εικόνα αναφοράς. Μέση φωτεινότητα 0.4589, τυπική απόκλιση 0.1573, Michelson 1.0000, entropy 7.2115. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
547_low.png,547,547_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",0.0708096894784059,11.4990731011987,0.147852581523554,0.0765981091568302,0.999999999999999,6.23340941635115,"Το PSNR είναι χαμηλό (11.50 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.1479, τυπική απόκλιση 0.0766, Michelson 1.0000, entropy 6.2334. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",0.101534877034474,9.93384752806402,0.685315087430428,0.167512987528559,1,6.70102026622201,"Το PSNR είναι χαμηλό (9.93 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.6853, τυπική απόκλιση 0.1675, Michelson 1.0000, entropy 6.7010. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",0.110031686723055,9.58482229502726,0.700506492728693,0.177728444587537,1,6.82435367193424,"Το PSNR είναι χαμηλό (9.58 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.7005, τυπική απόκλιση 0.1777, Michelson 1.0000, entropy 6.8244. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",0.117669510850528,9.29336051894774,0.714540832398077,0.183862820964448,1,6.90351364080293,"Το PSNR είναι χαμηλό (9.29 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.7145, τυπική απόκλιση 0.1839, Michelson 1.0000, entropy 6.9035. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
665_low.png,665,665_high.png,Original low-light,"",0.208121454931864,6.81683146707044,0.0340600344791864,0.0191885664274847,1,4.16446188081896,"Αρχική low-light εικόνα για βάση σύγκρισης. Το PSNR είναι χαμηλό (6.82 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0341, τυπική απόκλιση 0.0192, Michelson 1.0000, entropy 4.1645. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
665_low.png,665,665_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",0.0976623401469523,10.1027287353201,0.181571732439891,0.0754939556293444,1,5.99901114325031,"Το PSNR είναι χαμηλό (10.10 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.1816, τυπική απόκλιση 0.0755, Michelson 1.0000, entropy 5.9990. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
665_low.png,665,665_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",0.164235739993165,7.8453232838086,0.088325589995004,0.0503810430350628,0.999999999999999,5.5895133822888,"Το PSNR είναι χαμηλό (7.85 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0883, τυπική απόκλιση 0.0504, Michelson 1.0000, entropy 5.5895. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",0.0475293635140331,13.2303800148883,0.617858337556543,0.16229562544528,1,7.04293663923597,"Το PSNR είναι χαμηλό (13.23 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.6179, τυπική απόκλιση 0.1623, Michelson 1.0000, entropy 7.0429. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",0.0479016762783545,13.1964928855409,0.62673252282952,0.174054372614964,1,7.19214005741504,"Το PSNR είναι χαμηλό (13.20 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.6267, τυπική απόκλιση 0.1741, Michelson 1.0000, entropy 7.1921. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",0.0501842079114871,12.9943292619955,0.642667463230131,0.178051138730168,1,7.25750793926596,"Το PSNR είναι χαμηλό (12.99 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.6427, τυπική απόκλιση 0.1781, Michelson 1.0000, entropy 7.2575. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
669_low.png,669,669_high.png,Original low-light,"",0.211474026741851,6.74742965099202,0.0672875357807946,0.0336537929247375,0.999999999999999,5.03837659305827,"Αρχική low-light εικόνα για βάση σύγκρισης. Το PSNR είναι χαμηλό (6.75 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0673, τυπική απόκλιση 0.0337, Michelson 1.0000, entropy 5.0384. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
669_low.png,669,669_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",0.0130874777649622,18.8314404315932,0.409282798346873,0.137397958566157,1,7.03574770010955,"Το PSNR είναι μέτριο (18.83 dB), άρα υπάρχει βελτίωση αλλά και διαφορά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.4093, τυπική απόκλιση 0.1374, Michelson 1.0000, entropy 7.0357. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
669_low.png,669,669_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",0.133185244905806,8.75543886358943,0.154986158902603,0.0915854882605139,1,6.37623964987289,"Το PSNR είναι χαμηλό (8.76 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.1550, τυπική απόκλιση 0.0916, Michelson 1.0000, entropy 6.3762. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",0.0453242397582127,13.4366947176819,0.672816326336705,0.159560255771937,1,6.86824708148154,"Το PSNR είναι χαμηλό (13.44 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.6728, τυπική απόκλιση 0.1596, Michelson 1.0000, entropy 6.8682. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",0.0492934631124781,13.0721066941261,0.688953429829355,0.16797733995567,1,6.93279502968815,"Το PSNR είναι χαμηλό (13.07 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.6890, τυπική απόκλιση 0.1680, Michelson 1.0000, entropy 6.9328. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",0.0409595944294929,13.8764435227405,0.671500457901513,0.167925841389388,1,6.97550544034364,"Το PSNR είναι χαμηλό (13.88 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.6715, τυπική απόκλιση 0.1679, Michelson 1.0000, entropy 6.9755. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
748_low.png,748,748_high.png,Original low-light,"",0.100879143342304,9.9619861441366,0.0518469903033934,0.0355384740211846,1,4.7107273066516,"Αρχική low-light εικόνα για βάση σύγκρισης. Το PSNR είναι χαμηλό (9.96 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0518, τυπική απόκλιση 0.0355, Michelson 1.0000, entropy 4.7107. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
748_low.png,748,748_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",0.043350291041907,13.6300798244452,0.161738709735814,0.0587114659417644,1,5.79571932010603,"Το PSNR είναι χαμηλό (13.63 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.1617, τυπική απόκλιση 0.0587, Michelson 1.0000, entropy 5.7957. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
748_low.png,748,748_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",0.0545806583151779,12.6296123046669,0.134475128257643,0.079386002555806,1,6.2053860641787,"Το PSNR είναι χαμηλό (12.63 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.1345, τυπική απόκλιση 0.0794, Michelson 1.0000, entropy 6.2054. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
748_low.png,748,748_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",0.0585880919731727,12.3219064534485,0.57909699818796,0.167424805341631,1,7.28519484702176,"Το PSNR είναι χαμηλό (12.32 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.5791, τυπική απόκλιση 0.1674, Michelson 1.0000, entropy 7.2852. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
748_low.png,748,748_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",0.0621579596309112,12.0650324992754,0.590672121419496,0.171274269464951,1,7.3287966239463,"Το PSNR είναι χαμηλό (12.07 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.5907, τυπική απόκλιση 0.1713, Michelson 1.0000, entropy 7.3288. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
748_low.png,748,748_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",0.0649095891110257,11.8769114001969,0.599474708283224,0.174625332824632,1,7.33703224405517,"Το PSNR είναι χαμηλό (11.88 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.5995, τυπική απόκλιση 0.1746, Michelson 1.0000, entropy 7.3370. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
778_low.png,778,778_high.png,Original low-light,"",0.129502137724807,8.87723062513813,0.0300412756751427,0.0300323997960678,1,4.35150204755411,"Αρχική low-light εικόνα για βάση σύγκρισης. Το PSNR είναι χαμηλό (8.88 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0300, τυπική απόκλιση 0.0300, Michelson 1.0000, entropy 4.3515. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
778_low.png,778,778_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",0.0735189898970481,11.3360046850377,0.109870234841698,0.0755718955045565,1,5.95696776050678,"Το PSNR είναι χαμηλό (11.34 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.1099, τυπική απόκλιση 0.0756, Michelson 1.0000, entropy 5.9570. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
778_low.png,778,778_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",0.0857934645435516,10.6654579397852,0.0879981480965315,0.077693968338976,1,5.78383585345652,"Το PSNR είναι χαμηλό (10.67 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0880, τυπική απόκλιση 0.0777, Michelson 1.0000, entropy 5.7838. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
778_low.png,778,778_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",0.0609319967747448,12.1515458957545,0.506146798276059,0.186586803562843,1,7.49848577392984,"Το PSNR είναι χαμηλό (12.15 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.5061, τυπική απόκλιση 0.1866, Michelson 1.0000, entropy 7.4985. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
778_low.png,778,778_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",0.0582935387885002,12.343795794435,0.507357596437372,0.190960092961693,1,7.52469870540869,"Το PSNR είναι χαμηλό (12.34 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.5074, τυπική απόκλιση 0.1910, Michelson 1.0000, entropy 7.5247. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
778_low.png,778,778_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",0.051449123798539,12.8862201706675,0.496949925033937,0.195349205634567,1,7.5462830794578,"Το PSNR είναι χαμηλό (12.89 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.4969, τυπική απόκλιση 0.1953, Michelson 1.0000, entropy 7.5463. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
780_low.png,780,780_high.png,Original low-light,"",0.061314781344782,12.1243481614011,0.0412207582219927,0.0547050771394892,1,4.4996308303368,"Αρχική low-light εικόνα για βάση σύγκρισης. Το PSNR είναι χαμηλό (12.12 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0412, τυπική απόκλιση 0.0547, Michelson 1.0000, entropy 4.4996. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
780_low.png,780,780_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",0.0111562997351446,19.5247982610457,0.169977853101251,0.111856476627735,1,6.25101704959107,"Το PSNR είναι μέτριο (19.52 dB), άρα υπάρχει βελτίωση αλλά και διαφορά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.1700, τυπική απόκλιση 0.1119, Michelson 1.0000, entropy 6.2510. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
780_low.png,780,780_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",0.0325225589303259,14.878152907041,0.0974180911165355,0.105841328555289,1,5.74329758103669,"Το PSNR είναι χαμηλό (14.88 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.0974, τυπική απόκλιση 0.1058, Michelson 1.0000, entropy 5.7433. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
780_low.png,780,780_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",0.0787194900465634,11.0391772797459,0.452329088280525,0.200739985449301,1,7.41710784692182,"Το PSNR είναι χαμηλό (11.04 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.4523, τυπική απόκλιση 0.2007, Michelson 1.0000, entropy 7.4171. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
780_low.png,780,780_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",0.0657817301892435,11.8189470790172,0.432554314989299,0.197666718197617,1,7.38231687860213,"Το PSNR είναι χαμηλό (11.82 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.4326, τυπική απόκλιση 0.1977, Michelson 1.0000, entropy 7.3823. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
780_low.png,780,780_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",0.0575816097227563,12.3971619836835,0.420121262883425,0.196546933339328,1,7.34605947169535,"Το PSNR είναι χαμηλό (12.40 dB), άρα το αποτέλεσμα απέχει αρκετά από τη φωτεινή αναφορά. Μέση φωτεινότητα 0.4201, τυπική απόκλιση 0.1965, Michelson 1.0000, entropy 7.3461. Η αντίθεση είναι υψηλή και μπορεί να κάνει ορατές περισσότερες λεπτομέρειες."
